A O
juzgar O
por O
los O
posts O
anteriores, O
esto O
era O
un O
buen O
lugar, B-TARGET
pero O
no O
más. O

Nosotros, O
había O
cuatro O
de O
nosotros, O
llegamos O
a O
mediodía O
-el O
lugar O
estaba O
vacío- O
y O
el O
personal B-TARGET
actuó O
como O
si O
estuviéramos O
imponiéndoles O
y O
eran O
muy O
groseros. O

Nunca O
nos O
trajeron O
nueces O
gratuitas, O
ignoraron O
repetidas O
solicitudes O
de O
azúcar, O
y O
echaron O
nuestros O
platos O
sobre O
la O
mesa. O

La O
comida B-TARGET
era O
desagradable O
- O
demasiado O
dulce O
o O
demasiado O
salada O
y O
las O
porciones B-TARGET
pequeñas. O

Después O
de O
todo O
eso, O
se O
quejaron O
de O
mí O
por O
el O
pequeño O
truco. O

¡Evite O
este O
lugar! B-TARGET

He O
comido O
en O
Saúl, O
muchas O
veces, O
la O
comida B-TARGET
es O
siempre O
consistente, O
abrumadoramente O
buena. O

Saul B-TARGET
es O
el O
mejor O
restaurante O
en O
Smith O
Street O
y O
en O
Brooklyn. O

El O
pato B-TARGET
confit I-TARGET
siempre O
es O
increíble O
y O
el O
foie B-TARGET
gras I-TARGET
terrine I-TARGET
con I-TARGET
higos I-TARGET
estaba O
fuera O
de O
este O
mundo. O

La O
lista B-TARGET
de I-TARGET
vinos I-TARGET
es O
interesante O
y O
tiene O
muchos O
buenos O
valores. O

Por O
el O
precio, O
no O
puedes O
comer O
esto O
bien O
en O
Manhattan. O

Estoy O
muy O
decepcionado O
con O
este O
restaurante. B-TARGET

Ive O
pidió O
a O
un O
camarero B-TARGET
una O
hoja O
de O
loto O
envuelta O
en O
arroz O
y O
ella O
respondió O
al O
arroz O
y O
simplemente O
se O
fue. O

Tuve O
que O
preguntarle O
tres O
veces O
antes O
de O
que O
finalmente O
regresara O
con O
el O
plato O
que O
Ive O
solicitó. O

La O
comida B-TARGET
estaba O
bien, O
nada O
bueno. O

Chow B-TARGET
divertido O
era O
seco; O
pork B-TARGET
shu I-TARGET
mai I-TARGET
era O
más O
grasa O
que O
de O
costumbre O
y O
tuvo O
que O
compartir O
una O
mesa O
con O
la O
familia O
ruidosa O
y O
rusa. O

No O
volveremos O
nunca O
más O
a O
este O
lugar. B-TARGET

Fue O
en O
un O
binge O
de O
oyster O
de O
3 O
días, O
con O
Peces B-TARGET
trayendo O
el O
cierre, O
y O
estoy O
tan O
feliz O
de O
que O
este O
fue O
el O
lugar O
donde O
terminó O
el O
viaje O
O, O
porque O
era O
tan O
grande! O

El O
servicio B-TARGET
era O
adivino, O
ostras B-TARGET
donde O
un O
sensual O
como O
vienen, O
y O
el O
precio O
no O
se O
puede O
derrotar!!! O

Aquí O
no O
puedes O
estar O
equivocado. O

Cada O
vez O
que O
vaya O
a O
Nueva O
York, O
es O
un O
punto O
para O
visitar O
el O
restaurante B-TARGET
Saul I-TARGET
en O
Smith O
Street. O

Todo O
está O
siempre O
cocinado O
a O
la O
perfección, O
el O
servicio B-TARGET
es O
excelente, O
la O
decoración B-TARGET
fresca O
y O
subestimada. O

Tuve O
el O
pecho O
de O
pato B-TARGET
especial I-TARGET
en O
mi O
última O
visita O
y O
fue O
increíble. O

No O
puedo O
esperar O
a O
mi O
próxima O
visita. O

Tenía O
mis O
ojos O
en O
este O
lugar, O
prometiéndome O
que O
un O
día O
"lo O
intentaré". O

Y O
odio O
decir O
esto, O
pero O
dudo O
que O
vuelva O
alguna O
vez. O

La O
comida B-TARGET
es O
muy O
promedio...la O
comida O
de O
fusión B-TARGET
tailandesa I-TARGET
es O
un O
poco O
demasiado O
dulce, O
todo O
lo O
que O
sirven O
es O
demasiado O
dulce O
aquí. O

Lo O
único O
que O
me O
gustó O
moderatamente O
fue O
su O
especial O
de O
pollo B-TARGET
grillado I-TARGET
con I-TARGET
Edamame I-TARGET
Puree. I-TARGET

Nunca O
había O
tenido O
Edamame B-TARGET
purificado I-TARGET
antes, O
pero O
pensé O
que O
era O
innovador O
y O
sabroso O
(podría O
haber O
usado O
un O
poco O
más O
de O
sal). O

De O
todos O
modos, O
si O
estás O
en O
el O
barrio O
para O
comer O
buena O
comida, O
no O
perdería O
mi O
tiempo O
intentando O
encontrar O
algo, O
sino O
pasar O
por O
la O
calle O
a O
Tamari. O

La O
decoración B-TARGET
es O
nocturna...pero O
realmente O
necesitan O
limpiar O
ese O
viento B-TARGET
en O
el O
techo...es O
bastante O
desagradable, O
y O
mata O
su O
esfuerzo O
para O
hacer O
que O
este O
lugar B-TARGET
se O
vea O
elegante O
y O
moderno. O

Comíamos O
fuera O
en O
el O
bar O
de O
