Lange O
wachttijd B-TARGET
. O

Zelfde O
dessert B-TARGET
, O
2 O
dagen O
na O
mekaar. O

Ontbijtbuffet B-TARGET
was O
tip O
top O
in O
orde. O

Niet O
goedkoop! O

Via O
via O
hadden O
we O
gehoord O
dat O
we O
hier O
moesten O
zijn O
voor O
Wagye O
runder O
vlees. O

Onze O
Gps O
was O
niet O
de O
beste O
reisleider O
om O
in O
Kasteel O
Altembrouck O
te O
geraken. O

Maar O
eens O
in O
het O
kasteelrestaurant B-TARGET
aangekomen O
werd O
het O
een O
feest. O

Vooreerst O
de O
bediening B-TARGET
, O
uitzonderlijk O
vriendelijk O
attent O
niet O
geforceerd O
maar O
echt. O

Zelden O
meegemaakt, O
tussen O
het O
personeel B-TARGET
was O
er O
een O
heerlijk O
plagende O
chemie. O

Je O
hebt O
de O
keuze O
tussen O
een O
beperkt O
aantal O
menus B-TARGET
. O

Specialisatie O
zijn O
de O
Wagye O
runderen. O

Als O
je O
uitleg O
vraagt O
over O
dit O
lekkere O
rundvlees B-TARGET
wordt O
het O
vlees O
op O
voorhand O
op O
een O
bord O
aan O
je O
voorgesteld. O

Goedkoop O
is O
het O
niet O
maar O
wel O
uitzonderlijk O
lekker. O

Als O
je O
geen O
steak O
liefhebber O
bent O
is O
er O
een O
visalternatief B-TARGET
, O
eend B-TARGET
en O
lam B-TARGET
aan O
aanvaardbare O
prijzen. O

De O
wijnkaart B-TARGET
is O
een O
goede O
selectie O
van O
lekkere O
kwaliteitsvolle O
wijnen B-TARGET
. O

Het O
was O
lang O
geleden O
dat O
we O
zo O
lekker O
geëten O
hebben. O

Op O
de O
grens O
tussen O
Nederland O
en O
België O
hebben O
we O
uitzonderlijk O
lekker O
geëten O
in O
een O
sfeervolle O
omgeving B-TARGET
met O
een O
livebandje O
die O
de O
juiste O
toon O
vond O
en O
ons O
een O
heerlijke O
namiddag O
hebben O
bezorgd. O

Dit O
is O
de O
3de O
keer O
dat O
wij O
hier O
eten. O

Het O
is O
een O
fantastische O
gelegenheid B-TARGET
. O

Bij O
mooi O
weer O
buiten O
op O
de O
binnenplaats O
of O
aan O
de O
vijver O
iets O
eten O
of O
drinken. O

Op O
het O
landgoed O
Altembrouck O
werkt O
men O
met O
verse O
eerlijke O
producten B-TARGET
. O

Zo O
hebben O
ze O
majalica O
(krulhaar) O
varkens O
en O
wagyu O
runderen. O

Er O
is O
geen O
menukaart B-TARGET
. O

Op O
zondag O
is O
er O
een O
3 B-TARGET
gang I-TARGET
menu I-TARGET
voor O
27,50 O
wat O
echt O
prijs O
kwaliteit O
is. O

Nadeel O
is O
dat O
er O
geen O
menukaart B-TARGET
is O
zelfs O
geen O
dagelijkse. O

Als O
de O
gastheer O
heeft O
opgenoemd O
wat O
er O
te O
eten O
is O
ben O
je O
alvorens O
hij O
of O
zij O
aan O
het O
dessert O
is O
kwijt O
wat O
het O
hoofdgerecht O
is. O

Het O
personeel B-TARGET
is O
zeer O
vriendelijk O
en O
correct O
zonder O
stijf O
te O
zijn. O

Jammer O
alleen O
van O
de O
laatste O
keer O
dat O
men O
zowel O
varkens O
als O
rundvlees O
als O
hoofdgerecht O
noemde O
en O
onze O
hele O
tafel O
vond O
het O
vreemd O
dat O
niet O
gevraagd O
werd O
waar O
onze O
voorkeur O
naar O
uit O
ging. O

Navraag O
leerde O
dat O
het O
rund O
helaas O
al O
uitverkocht O
was. O

Verder O
is, O
en O
zeer O
flexibel O
3 O
pers O
wilde O
graag O
(met O
bijbetaling) O
gaan O
voor O
het O
voorgerecht O
van O
het O
paasmenu. O

Dat O
ging O
allemaal. O

Toch O
zou O
het O
een O
aanrader O
zijn O
om O
op O
z'n O
minst O
zoiets O
als O
een O
paasmenu O
op O
de O
website O
te O
zetten. O

Nu O
moet O
je O
erachteraan O
bellen O
of O
mailen, O
dat O
is O
niet O
erg O
commercieel. O

Voor O
rest O
niets O
als O
lof. O

Zo O
heerlijk O
fantasievol O
opgedient O
eten B-TARGET
in O
een O
fijne O
ambiance B-TARGET
. O

Ik O
kan O
dit O
alleen O
maar O
aanraden. O

Kom O
je O
hier O
voor O
een O
glas O
wijn O
en O
of O
een O
salade... O
ook O
prima. O

Gewoon O
n O
keer O
doen O
en O
laat O
je O
verrassen. O

Spijtig, O
zo O
een O
zaak B-TARGET
, O
prachtig O
gelegen, O
goede O
keuken B-TARGET
, O
maar O
de O
vriendelijkheid O
van O
de O
ober B-TARGET
is O
een O
echte O
schande O
en O
onproffesioneel, O

We O
hadden O
bij O
ons O
thuis O
een O
Zwitser O
te O
gast. O

Hij O
was O
blij O
verrast O
met O
de O
rondleiding O
die O
hij O
kreeg O
in O
Halle. O

Voor O
al O
met O
het O
feit O
dat O
Cardijn O
zijn O
jeugd O
door O
bracht O
in O
Halle, O
de O
mooie O
Sint-Martinusbasilieken. O

Hij O
kende O
de O
muziek O
van O
Servais O
maar O
wist O
niet O
dat O
het O
van O
Servais O
hier O
nog O
stonk. O

Het O
idee O
om O
deze O
mooi O
avond O
af O
te O
sluiten O
met O
een O
etentje O
op O
het O
terras O
van O
" O
't B-TARGET
Groot I-TARGET
Café I-TARGET
" O
was O
een O
echte O
afknapper O
van O
je O
welste. O

De O
ober B-TARGET
was O
juist O
ontslagen O
dacht O
ik. O

Zo O
onvriendelijk O
op O
het O
boertig O
af. O

Blijkbaar O
werkt O
hij O
er O
nog.sympathieker O
is O
hij O
er O
zeker O
niet O
op O
geworden. O

Het O
eten B-TARGET
veel O
ook O
niet O
echt O
mee O
of O
speelde O
de O
bediening B-TARGET
hier O
bij O
een O
rol. O

Zo O
lang O
die O
ober B-TARGET
daar O
blijft O
werken O
mij O
niet O
meer O
gezien. O

Wij O
kwamen O
met O
9 O
personen O
een O
hapje O
eten. O

Wat O
een O
vreselijke O
ervaring. O

De O
ober B-TARGET
was O
ronduit O
onbeleefd O
en O
deed O
er O
alles O
aan O
om O
ons O
duidelijk O
te O
maken O
dat O
hij O
geen O
zin O
had O
om O
ons O
te O
bedienen. O

Toen O
we O
zegden: O
ja, O
als O
het O
te O
moeilijk O
is O
om O
ons O
te O
bedienen, O
we O
konden O
onze O
zin O
niet O
afmaken O
maar O
werden O
toegeschreeuwd O
door O
de O
oor O
de O
ober B-TARGET
die O
zich O
dan O
omdraaide O
en O
weg O
ging. O

De O
andere O
klanten O
zegden O
luidop O
dat O
het O
schandalig O
en O
ongelooflijk O
was O
dat O
men O
een O
groep O
van O
9 O
mensen O
zo O
duidelijk O
buiten O
joeg! O

Ieder O
ander O
restaurant O
met O
enige O
waardigheid O
zou O
9 O
klanten O
om O
19.20u O
op O
zaterdagavond O
met O
open O
armen O
ontvangen! O

Als O
deze O
zaak B-TARGET
het O
hoofd O
niet O
boven O
water O
kan O
houden, O
ligt O
het O
niet O
aan O
de O
crisis! O

Eigenaar, O
leer O
uw O
personeel B-TARGET
manieren. O

We O
komen O
hier O
vaker O
eten: O
degelijke O
brasserie B-TARGET
zonder O
meer. O

Alles O
is O
ok O
maar O
je O
krijgt O
nooit O
een O
echt O
'wow-gevoel'. O

Zaak O
draait O
duidelijk O
op O
vast O
(ouder) O
cliënteel O
en O
is O
hier O
tevreden O
mee. O

Kort O
gezegd: O
je O
zal O
nooit O
teleurgesteld O
zijn O
maar O
je O
zal O
eveneens O
nooit O
in O
de O
'wolken' O
zijn. O

De O
gastvrouw B-TARGET
kreeg O
van O
ons O
de O
vrije O
keuze O
aan O
tapagerechtjes B-TARGET
, O
zij O
leverde O
snel O
aan O
en O
alhoewel O
alles O
lekker O
was O
en O
van O
goede O
kwaliteit, O
miste O
ik O
verfijning. O

Wij O
vertelden O
bij O
het O
begin O
te O
houden O
van O
de O
combinatie O
tapa O
en O
vis O
en O
hier O
werd O
helemaal O
niet O
op O
ingegaan: O
iberico B-TARGET
, O
chorizo B-TARGET
, O
manchego B-TARGET
, O
Russiisch B-TARGET
ei I-TARGET
, O
champignons B-TARGET
, O
tomaatjes B-TARGET
...., O
gehaktballetjes B-TARGET
in I-TARGET
tomatensaus I-TARGET
, O
allemaal O
lekker, O
echter O
niet O
authentiek... O

De O
wijn B-TARGET
was O
lekker, O
duurste O
fles O
nog O
aan O
modeste O
prijs O
van O
30 O
eur..... O

Dit O
is O
dus O
een O
leuk O
adresje B-TARGET
voor O
gezellige O
babbel O
en O
eenvoudige O
maar O
toch O
lekkere O
tapàs B-TARGET

Bediening B-TARGET
vriendelijk O
maar O
gehaast.... O

Zuiderse O
sfeer B-TARGET
... O

Gezellig O
en O
lekker. O

Geweldig O
concept B-TARGET
voor O
een O
geweldige O
avond O
in O
Spaanse O
decor!! O

Komen O
zeker O
terug O

Prachtige O
wijnen B-TARGET
en O
heel O
gezellig O
ambiente B-TARGET
. O

Authentieke O
recepten B-TARGET
(als O
spanje O
kenners O
kunnen O
we O
dat O
bevestigen) O
en O
alles O
huisgemaakt O
(dat O
proef O
je!). O

Een O
aanrader O
voor O
een O
avond O
uit! O

Leuk O
concept B-TARGET
, O
zeer O
lekkere O
wijnen B-TARGET
en O
tapas B-TARGET
, O
deze O
wisselen O
regelmatig O
soms O
zeer O
goed O
andere O
gewoon O
goed. O

komen O
steeds O
terug O
om O
een O
gezellige O
avond O
door O
te O
brengen O
met O
hapje O
en O
drankje, O
de O
bediening B-TARGET
zou O
soms O
sneller O
kunnen, O
maar O
bekijk O
dit O
als O
een O
leuke O
en O
ontspannen O
middag O
of O
avond O
zonder O
stress O

Antwerpen O
metropool O
is O
een O
fantastische O
stad O
voor O
gastronomen. O

Ook O
in O
de O
periferie O
zijn O
er O
juweeltjes O
zoals O
Klein B-TARGET
Constantia I-TARGET
. O

Hoewel O
eerder O
gericht O
op O
een O
modaal O
publiek O
dat O
graag O
een O
biefstuk O
eet, O
presenteert O
dit O
restaurant O
met O
de O
regelmaat O
van O
de O
klok O
smaakparadijzen O
van O
schotels B-TARGET
voor O
gastronomen. O

En O
voor O
amateurs O
van O
Zuid O
Afrikaanse O
wijnen O
met O
een O
fruitige O
smaak, O
probeer O
zeker O
Provenance O
Rooi. O

Gewoonweg O
het O
beste O
restaurant B-TARGET
in O
de O
buurt! O

Passie O
voor O
eten O
en O
bijpassende O
drank O
in O
een O
gezellig O
kader. O

Anders O
dan O
anders O
maar O
oh O
