À O
en O
juger O
par O
les O
articles O
précédents, O
c'était O
un O
bon O
endroit, B-TARGET
mais O
pas O
plus. O

Nous, O
nous O
étions O
quatre, O
nous O
sommes O
arrivés O
à O
midi O
- O
la O
place O
était O
vide O
- O
et O
le O
personnel B-TARGET
s'est O
comporté O
comme O
si O
nous O
les O
imposions O
et O
ils O
étaient O
très O
grossiers. O

Ils O
ne O
nous O
ont O
jamais O
apporté O
des O
pâtisseries O
gratuites, O
ignoré O
les O
demandes O
répétées O
de O
sucre, O
et O
ont O
jeté O
nos O
plats O
sur O
la O
table. O

La O
nourriture B-TARGET
était O
mauvaise O
- O
trop O
sucrée O
ou O
trop O
salée O
et O
les O
portions B-TARGET
minces. O

Après O
tout, O
ils O
se O
sont O
plaints O
de O
moi O
au O
sujet O
du O
petit O
bout. O

Évitez O
cet O
endroit! B-TARGET

J'ai O
mangé O
à O
Saül, O
plusieurs O
fois, O
la O
nourriture B-TARGET
est O
toujours O
cohérente, O
étonnamment O
bonne. O

Saul B-TARGET
est O
le O
meilleur O
restaurant O
de O
Smith O
Street O
et O
de O
Brooklyn. O

Le O
confit B-TARGET
de I-TARGET
canard I-TARGET
est O
toujours O
incroyable O
et O
le O
foie B-TARGET
gras I-TARGET
terrine I-TARGET
avec I-TARGET
des O
figues O
était O
hors O
de O
ce O
monde. O

La O
liste B-TARGET
des I-TARGET
vins I-TARGET
est O
intéressante O
et O
a O
beaucoup O
de O
bonnes O
valeurs. O

Pour O
le O
prix, O
vous O
ne O
pouvez O
pas O
manger O
ça O
bien O
à O
Manhattan. O

J'ai O
été O
très O
déçue O
par O
ce O
restaurant. B-TARGET

Ive O
a O
demandé O
à O
un O
gardien B-TARGET
de I-TARGET
chariot I-TARGET
une O
feuille O
de O
lotus O
emballée O
avec O
du O
riz O
et O
elle O
a O
répondu O
au O
riz O
et O
est O
parti. O

J'ai O
dû O
lui O
demander O
trois O
fois O
avant O
qu'elle O
ne O
revienne O
avec O
le O
plat O
que O
j'avais O
demandé. O

La O
nourriture B-TARGET
était O
bien, O
rien O
de O
bon. O

Chow B-TARGET
fun I-TARGET
était O
sec; O
pork B-TARGET
shu I-TARGET
mai I-TARGET
était O
plus O
que O
d'habitude O
grasse O
et O
a O
dû O
partager O
une O
table O
avec O
la O
famille O
bruyante O
et O
rude. O

Je O
ne O
reviendrai O
plus O
jamais O
à O
cet O
endroit. B-TARGET

Je O
suis O
allé O
sur O
un O
binge O
d'oysters O
de O
3 O
jours, O
avec O
les O
Poissons B-TARGET
apportant O
la O
clôture, O
et O
je O
suis O
tellement O
heureux O
que O
c'était O
l'endroit O
où O
le O
voyage O
s'est O
terminé, O
parce O
que O
c'était O
si O
génial! O

Le O
service B-TARGET
était O
deviner, O
les O
huîtres B-TARGET
où O
un O
sensuel O
comme O
ils O
viennent, O
et O
le O
prix O
ne O
peut O
pas O
être O
battu!!! O

Tu O
ne O
peux O
pas O
te O
tromper O
ici. O

Chaque O
fois O
que O
je O
vais O
à O
New O
York, O
je O
fais O
le O
point O
de O
visiter O
le O
restaurant B-TARGET
Saul I-TARGET
on O
Smith O
Street. O

Tout O
est O
toujours O
cuit O
à O
la O
perfection, O
le O
service B-TARGET
est O
excellent, O
la O
décoration B-TARGET
est O
cool O
et O
sous-estimée. O

J'ai O
eu O
la O
poitrine O
de O
canard B-TARGET
spéciale I-TARGET
lors O
de O
ma O
dernière O
visite O
et O
c'était O
incroyable. O

J'ai O
hâte O
de O
voir O
ma O
prochaine O
visite. O

J’avais O
les O
yeux O
sur O
cet O
endroit, O
promettant O
à O
moi-même O
que O
je O
vais O
un O
jour O
« O
essayer O
». O

Je O
déteste O
le O
dire, O
mais O
je O
doute O
que O
je O
reviendrai. O

La O
nourriture B-TARGET
est O
très O
moyenne...la O
matière O
de O
fusion B-TARGET
thaïlandaise I-TARGET
est O
un O
peu O
trop O
sucrée, O
tout O
ce O
qu'ils O
servent O
est O
trop O
sucré O
ici. O

La O
seule O
chose O
que O
j'ai O
modérément O
apprécié O
était O
leur O
spécial O
de O
poulet B-TARGET
grillé I-TARGET
avec I-TARGET
Edamame I-TARGET
Puree. I-TARGET

Je O
n'avais O
jamais O
eu O
Edamame B-TARGET
purifié I-TARGET
avant, O
mais O
je O
pensais O
qu'il O
était O
novateur O
et O
savoureux O
(j'aurais O
pu O
utiliser O
un O
peu O
plus O
de O
sel). O

De O
toute O
façon, O
si O
vous O
êtes O
dans O
le O
quartier O
pour O
manger O
de O
la O
bonne O
nourriture, O
je O
ne O
perdrais O
