Long O
waiting B-TARGET
time. I-TARGET

Same O
dessert B-TARGET
for O
two O
days. O

Breakfast B-TARGET
was O
tip O
top. O

Not O
very O
cheap! O

Via O
via O
we O
had O
heard O
that O
we O
had O
to O
be O
here O
for O
Wagye O
runder O
meat. O

Our O
GPS O
was O
not O
the O
best O
guide O
to O
get O
to O
Castle O
Altembrouck. O

When O
we O
arrived O
at O
the O
restaurant, B-TARGET
it O
was O
a O
party. O

First O
of O
all O
the O
service, B-TARGET
exceptionally O
friendly O
attention O
not O
forced O
but O
genuine. O

Rarely O
experienced, O
there O
was O
a O
delicious O
chemistry O
among O
the O
staff. B-TARGET

You O
can O
choose O
between O
a O
limited O
number O
of O
menus. B-TARGET

Specialization O
are O
the O
Wagye O
cattle. O

If O
you O
ask O
for O
an O
explanation O
about O
this O
delicious O
beef, B-TARGET
the O
meat O
will O
be O
presented O
to O
you O
in O
advance O
on O
a O
plate. O

It O
is O
not O
cheap, O
but O
exceptionally O
delicious. O

If O
you O
are O
not O
a O
steak O
lover O
there O
is O
a O
fish, O
duck B-TARGET
and O
lamb I-TARGET
alternative I-TARGET
at O
acceptable O
prices. O

The O
wine B-TARGET
card I-TARGET
is O
a O
good O
selection O
of O
delicious O
quality O
wines. B-TARGET

It’s O
been O
a O
long O
time O
since O
we O
ate O
so O
well. O

On O
the O
border O
between O
the O
Netherlands O
and O
Belgium O
we O
ate O
exceptionally O
delicious O
in O
an O
atmospheric O
environment B-TARGET
with O
a O
live O
band O
that O
found O
the O
right O
tone O
and O
provided O
us O
with O
a O
delicious O
afternoon. O

This O
is O
the O
third O
time O
we O
eat O
here. O

It O
is O
a O
fantastic O
opportunity. B-TARGET

In O
good O
weather O
outside O
in O
the O
courtyard O
or O
at O
the O
pond O
something O
to O
eat O
or O
drink. O

At O
the O
Altembrouck O
estate, O
people O
work O
with O
fresh, O
honest O
products. B-TARGET

For O
example, O
they O
have O
majalica O
(curly O
hair) O
pigs O
and O
wagyu O
cattle. O

There O
is O
no O
menu. B-TARGET

On O
Sundays O
there O
is O
a O
3-way B-TARGET
menu I-TARGET
for O
27.50 O
which O
is O
real O
price O
quality. O

The O
disadvantage O
is O
that O
there O
is O
no O
menu B-TARGET
even O
no O
daily. O

If O
the O
host O
has O
listed O
what O
is O
there O
to O
eat, O
before O
he O
or O
she O
has O
lost O
to O
the O
dessert O
what O
is O
the O
main O
dish. O

The O
staff B-TARGET
is O
very O
friendly O
and O
correct O
without O
being O
stiff. O

Only O
a O
pity O
the O
last O
time O
that O
both O
pork O
and O
beef O
were O
mentioned O
as O
the O
main O
dish O
and O
our O
entire O
table O
found O
it O
strange O
not O
to O
be O
asked O
what O
our O
preference O
was. O

It O
was O
that O
the O
cattle O
had O
already O
been O
sold O
out. O

Furthermore, O
and O
very O
flexible O
3 O
press O
would O
like O
to O
(with O
additional O
payment) O
go O
for O
the O
prelude O
of O
the O
Easter O
menu. O

It O
all O
went. O

Nevertheless, O
it O
would O
be O
advisable O
to O
put O
at O
least O
something O
like O
a O
Easter O
menu O
on O
the O
website. O

Now O
you O
have O
to O
call O
or O
email O
for O
it, O
which O
is O
not O
very O
commercial. O

Nothing O
but O
praise. O

So O
deliciously O
imaginatively O
served O
food B-TARGET
in O
a O
nice O
atmosphere. B-TARGET

I O
can O
only O
recommend O
this. O

Come O
here O
for O
a O
glass O
of O
wine O
or O
a O
salad... O
also O
fine. O

Just O
do O
it O
once O
and O
be O
surprised. O

Unfortunately, O
such O
a O
thing, B-TARGET
beautifully O
located, O
good O
cuisine, B-TARGET
