Long O
wait B-TARGET
. O

Same O
dessert B-TARGET
, O
2 O
days O
in O
a O
row O
. O

Breakfast B-TARGET
buffet I-TARGET
was O
tip O
top O
in O
order O
. O

Not O
cheap! O

Via O
via O
we O
had O
heard O
that O
we O
had O
to O
be O
here O
for O
Wagye O
beef. O

Our O
GPS O
was O
not O
the O
best O
guide O
to O
get O
to O
Altembrouck O
Castle. O

But O
once O
we O
arrived O
at O
the O
castle B-TARGET
restaurant, I-TARGET
it O
was O
a O
feast. O

First O
of O
all O
the O
service, B-TARGET
exceptionally O
friendly O
attentive O
not O
forced O
but O
real. O

Rarely O
experienced, O
between O
the O
staff B-TARGET
there O
was O
a O
wonderful O
teasing O
chemistry. O

You O
have O
the O
choice O
between O
a O
limited O
number O
of O
menus. B-TARGET

Specialization O
are O
the O
Wagye O
cattle. O

If O
you O
ask O
for O
an O
explanation O
about O
this O
delicious O
beef, B-TARGET
the O
meat O
is O
presented O
to O
you O
on O
a O
plate O
beforehand. O

It O
is O
not O
cheap O
but O
it O
is O
exceptionally O
tasty. O

If O
you O
are O
not O
a O
steak O
lover O
there O
is O
a O
fish O
alternative B-TARGET
, O
duck B-TARGET
and O
lamb B-TARGET
at O
acceptable O
prices. O

The O
wine B-TARGET
list I-TARGET
is O
a O
good O
selection O
of O
tasty O
quality O
wines B-TARGET
. O

It O
had O
been O
a O
long O
time O
since O
we O
ate O
so O
well. O

On O
the O
border O
between O
the O
Netherlands O
and O
Belgium O
we O
had O
exceptionally O
good O
food O
in O
an O
atmospheric O
setting B-TARGET
with O
a O
live O
band O
that O
found O
the O
right O
tone O
and O
gave O
us O
a O
wonderful O
afternoon. O

This O
is O
the O
3rd O
time O
we O
have O
eaten O
here. O

It O
is O
a O
fantastic O
place B-TARGET
. O

When O
the O
weather O
is O
nice O
eat O
or O
drink O
outside O
in O
the O
courtyard O
or O
by O
the O
pond. O

On O
the O
Altembrouck O
estate O
they O
work O
with O
fresh O
honest O
products B-TARGET
. O

They O
have O
majalica O
(curly O
hair) O
pigs O
and O
wagyu O
cattle. O

There O
is O
no O
menu. B-TARGET

On O
Sunday O
there O
is O
a O
